strain_stim,jnl,frame,time_s,fluor,dff
odr7p_Bcary_5percent,JNL_10off_120on_50off,1782,178.143,11184400.000000002,-58.095936549589
odr7p_Bcary_5percent,JNL_10off_120on_50off,1783,178.243,11139100,-58.26565992091904
odr7p_Bcary_5percent,JNL_10off_120on_50off,1784,178.343,11043000,-58.62571325391719
odr7p_Bcary_5percent,JNL_10off_120on_50off,1785,178.443,11153300,-58.2124574513189
odr7p_Bcary_5percent,JNL_10off_120on_50off,1786,178.543,11183399.999999998,-58.09968320237776
odr7p_Bcary_5percent,JNL_10off_120on_50off,1787,178.643,11096400,-58.425641994998344
odr7p_Bcary_5percent,JNL_10off_120on_50off,1788,178.743,11071800,-58.517809653601404
odr7p_Bcary_5percent,JNL_10off_120on_50off,1789,178.843,10893800,-59.184713849997564
odr7p_Bcary_5percent,JNL_10off_120on_50off,1790,178.943,10821200,-59.456720842460264
odr7p_Bcary_5percent,JNL_10off_120on_50off,1791,179.043,10925100,-59.06744361770993
odr7p_Bcary_5percent,JNL_10off_120on_50off,1792,179.143,11134100,-58.28439318486275
odr7p_Bcary_5percent,JNL_10off_120on_50off,1793,179.243,10707199.999999998,-59.8838392603769
odr7p_Bcary_5percent,JNL_10off_120on_50off,1794,179.343,10994200,-58.80854991000783
odr7p_Bcary_5percent,JNL_10off_120on_50off,1795,179.443,10963600,-58.92319748534334
odr7p_Bcary_5percent,JNL_10off_120on_50off,1796,179.543,10801900,-59.52903124128299
odr7p_Bcary_5percent,JNL_10off_120on_50off,1797,179.643,10938000.000000002,-59.01911179673513
odr7p_Bcary_5percent,JNL_10off_120on_50off,1798,179.743,10786100,-59.588228355345116
odr7p_Bcary_5percent,JNL_10off_120on_50off,1799,179.843,10921200,-59.082055563586025
odr7p_Bcary_5percent,JNL_10off_120on_50off,1800,179.943,10791400,-59.568371095564785
